sample_id,project_name,package_name,project_path,apk_path,apk_sha256,fix_category,label_source,label_confidence,label_review_status,template_id,variant_id,ground_truth_rule,inserted_indicators,inserted_locations,primary_issue_count,build_status
controlled-00352,certificate_issue_0031,com.mobilesec.controlled.certificate_issue0031,/tmp/controlled_apktool_dataset_v2/projects/certificate_issue_0031,/tmp/controlled_apktool_dataset_v2/apks/certificate_issue_0031.apk,6b2dc8aaa2adf5b65e8ff049cabadde51749fcd14128a89757fbef5dfb54c9b7,FIX_CERTIFICATE_ISSUE,controlled_apktool_template,1.0,accepted,certificate_issue,okhttp_insecure_tls,Intentional trust-all TLS and hostname verification markers.,"[""OkHttp insecure TLS""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00353,certificate_issue_0032,com.mobilesec.controlled.certificate_issue0032,/tmp/controlled_apktool_dataset_v2/projects/certificate_issue_0032,/tmp/controlled_apktool_dataset_v2/apks/certificate_issue_0032.apk,5487a7f1f66e72d3c1a62a8d3da44d8d8140cb8de44ac9161945af96bb67fb46,FIX_CERTIFICATE_ISSUE,controlled_apktool_template,1.0,accepted,certificate_issue,trust_all_cert_manager,Intentional trust-all TLS and hostname verification markers.,"[""TrustAllCerts"", ""X509TrustManager""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00354,certificate_issue_0033,com.mobilesec.controlled.certificate_issue0033,/tmp/controlled_apktool_dataset_v2/projects/certificate_issue_0033,/tmp/controlled_apktool_dataset_v2/apks/certificate_issue_0033.apk,0adb42dfa3c4966431ae7c8c2ec6d388fb6334dd2dd2ddbb26b1e65726b60446,FIX_CERTIFICATE_ISSUE,controlled_apktool_template,1.0,accepted,certificate_issue,allow_all_hostname_verifier,Intentional trust-all TLS and hostname verification markers.,"[""HostnameVerifier return true""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00355,certificate_issue_0034,com.mobilesec.controlled.certificate_issue0034,/tmp/controlled_apktool_dataset_v2/projects/certificate_issue_0034,/tmp/controlled_apktool_dataset_v2/apks/certificate_issue_0034.apk,c0bc4ee641ca0f941f8ceaadf60ad98e393f43501644de279a6211703c9f21b7,FIX_CERTIFICATE_ISSUE,controlled_apktool_template,1.0,accepted,certificate_issue,ssl_context_trust_all,Intentional trust-all TLS and hostname verification markers.,"[""SSLContext trust-all""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00356,certificate_issue_0035,com.mobilesec.controlled.certificate_issue0035,/tmp/controlled_apktool_dataset_v2/projects/certificate_issue_0035,/tmp/controlled_apktool_dataset_v2/apks/certificate_issue_0035.apk,99e94ab88a391c712d61620e0cff27afcb0bde486f845e38c2d93c95a910c2b3,FIX_CERTIFICATE_ISSUE,controlled_apktool_template,1.0,accepted,certificate_issue,okhttp_insecure_tls,Intentional trust-all TLS and hostname verification markers.,"[""OkHttp insecure TLS""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00357,certificate_issue_0036,com.mobilesec.controlled.certificate_issue0036,/tmp/controlled_apktool_dataset_v2/projects/certificate_issue_0036,/tmp/controlled_apktool_dataset_v2/apks/certificate_issue_0036.apk,413586ee35a25b7b0c0cba2287d1746244e81e90d629cae1ba93b5aba8c5e3ef,FIX_CERTIFICATE_ISSUE,controlled_apktool_template,1.0,accepted,certificate_issue,trust_all_cert_manager,Intentional trust-all TLS and hostname verification markers.,"[""TrustAllCerts"", ""X509TrustManager""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00358,certificate_issue_0037,com.mobilesec.controlled.certificate_issue0037,/tmp/controlled_apktool_dataset_v2/projects/certificate_issue_0037,/tmp/controlled_apktool_dataset_v2/apks/certificate_issue_0037.apk,d8ef537ca1041059b00a008d5437798c8fe0b2b1eb5c2570b3bedc982c3f5e80,FIX_CERTIFICATE_ISSUE,controlled_apktool_template,1.0,accepted,certificate_issue,allow_all_hostname_verifier,Intentional trust-all TLS and hostname verification markers.,"[""HostnameVerifier return true""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00359,certificate_issue_0038,com.mobilesec.controlled.certificate_issue0038,/tmp/controlled_apktool_dataset_v2/projects/certificate_issue_0038,/tmp/controlled_apktool_dataset_v2/apks/certificate_issue_0038.apk,53f25832095bfb6a91cc53c81b8b6b359b857c4f327a59798f1d760211803db2,FIX_CERTIFICATE_ISSUE,controlled_apktool_template,1.0,accepted,certificate_issue,ssl_context_trust_all,Intentional trust-all TLS and hostname verification markers.,"[""SSLContext trust-all""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00360,certificate_issue_0039,com.mobilesec.controlled.certificate_issue0039,/tmp/controlled_apktool_dataset_v2/projects/certificate_issue_0039,/tmp/controlled_apktool_dataset_v2/apks/certificate_issue_0039.apk,e233a400780ea66a2896625b1a53c94b52811394c757e854231db2317c587c4c,FIX_CERTIFICATE_ISSUE,controlled_apktool_template,1.0,accepted,certificate_issue,okhttp_insecure_tls,Intentional trust-all TLS and hostname verification markers.,"[""OkHttp insecure TLS""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00361,crypto_medium_0000,com.mobilesec.controlled.crypto_medium0000,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0000,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0000.apk,71b402291a19b910c234341e3de2ca9d40a58d70f2e81dc33aaa90d624771d1d,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,aes_cbc_nopadding,Intentional medium-severity crypto misuse markers.,"[""AES/CBC/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00362,crypto_medium_0001,com.mobilesec.controlled.crypto_medium0001,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0001,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0001.apk,af2959bfc3ac01c176d0fb8a17c3b4f785b84dc263ced8e5f63fcaf711e86e73,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,static_iv_cbc,Intentional medium-severity crypto misuse markers.,"[""static IV"", ""AES/CBC/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00363,crypto_medium_0002,com.mobilesec.controlled.crypto_medium0002,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0002,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0002.apk,24260cb3505dd86bc50bd6a3385830b780dd1068e8a75b40e0dee0695efc2121,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,low_pbkdf2_iterations,Intentional medium-severity crypto misuse markers.,"[""low PBKDF2 iteration count""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00364,crypto_medium_0003,com.mobilesec.controlled.crypto_medium0003,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0003,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0003.apk,766abd3983fc3e553c93e53acd00c9cdbccd3c6715891ae074eb6d6c141cae06,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,hardcoded_salt,Intentional medium-severity crypto misuse markers.,"[""hardcoded salt"", ""low KDF iterations""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00365,crypto_medium_0004,com.mobilesec.controlled.crypto_medium0004,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0004,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0004.apk,da2d686335c72b0ee5491d37857a973d2fcf20014ce0cf3c19d701d1e14950f0,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,aes_cbc_nopadding,Intentional medium-severity crypto misuse markers.,"[""AES/CBC/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00366,crypto_medium_0005,com.mobilesec.controlled.crypto_medium0005,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0005,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0005.apk,f013a6df8a1bf04604164572e446733e51b626acac718005fc3a296fe5bfcbce,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,static_iv_cbc,Intentional medium-severity crypto misuse markers.,"[""static IV"", ""AES/CBC/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00367,crypto_medium_0006,com.mobilesec.controlled.crypto_medium0006,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0006,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0006.apk,83776bcd43f4ca8a6bffb66e24ef2b71221ab05b9bfb28652e4e789a66187b49,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,low_pbkdf2_iterations,Intentional medium-severity crypto misuse markers.,"[""low PBKDF2 iteration count""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00368,crypto_medium_0007,com.mobilesec.controlled.crypto_medium0007,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0007,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0007.apk,3932af44044a7b497fe3485b7737ded2d2fdab6abef1a4c71aeb9805a7f2e04e,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,hardcoded_salt,Intentional medium-severity crypto misuse markers.,"[""hardcoded salt"", ""low KDF iterations""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00369,crypto_medium_0008,com.mobilesec.controlled.crypto_medium0008,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0008,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0008.apk,4b8594bf61649edf308a4d9ed0900e04268baf277a529191d80f45897b5bcf5f,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,aes_cbc_nopadding,Intentional medium-severity crypto misuse markers.,"[""AES/CBC/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00370,crypto_medium_0009,com.mobilesec.controlled.crypto_medium0009,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0009,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0009.apk,86da8af6cbfafe62c8a5b0e4ec48c33ffb532fe1ee7869effe80a91a5506523d,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,static_iv_cbc,Intentional medium-severity crypto misuse markers.,"[""static IV"", ""AES/CBC/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00371,crypto_medium_0010,com.mobilesec.controlled.crypto_medium0010,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0010,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0010.apk,f436ac7c5e327107700f955b6fab0937b0b3a9baf03c49711687ee1c277e31f4,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,low_pbkdf2_iterations,Intentional medium-severity crypto misuse markers.,"[""low PBKDF2 iteration count""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00372,crypto_medium_0011,com.mobilesec.controlled.crypto_medium0011,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0011,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0011.apk,1832b9a3efcb71c9dfae13163db9c90e49b46c09aabb77aca31d1104f4256338,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,hardcoded_salt,Intentional medium-severity crypto misuse markers.,"[""hardcoded salt"", ""low KDF iterations""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00373,crypto_medium_0012,com.mobilesec.controlled.crypto_medium0012,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0012,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0012.apk,da353763e5a4d1e08c5ee891b9c2bbbf16789d02c805649412b274915a15ead9,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,aes_cbc_nopadding,Intentional medium-severity crypto misuse markers.,"[""AES/CBC/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00374,crypto_medium_0013,com.mobilesec.controlled.crypto_medium0013,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0013,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0013.apk,26694fb46441062159e8a50ee24038ac2ba930df6554f79550971323f7e4381e,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,static_iv_cbc,Intentional medium-severity crypto misuse markers.,"[""static IV"", ""AES/CBC/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00375,crypto_medium_0014,com.mobilesec.controlled.crypto_medium0014,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0014,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0014.apk,b5e736350be681980ff0888dbf6a7cfa67daca8056dbf4aa17adac0c97e6ee3c,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,low_pbkdf2_iterations,Intentional medium-severity crypto misuse markers.,"[""low PBKDF2 iteration count""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00376,crypto_medium_0015,com.mobilesec.controlled.crypto_medium0015,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0015,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0015.apk,dac3aff644b7a7d889027abcc5869284c3b225faf7c5b7ca380f5c43545f67f8,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,hardcoded_salt,Intentional medium-severity crypto misuse markers.,"[""hardcoded salt"", ""low KDF iterations""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00377,crypto_medium_0016,com.mobilesec.controlled.crypto_medium0016,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0016,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0016.apk,9c640d3815ee865c7e62c5fedc855f6f8a9ac0aa76ee7036c9ff7cde77e3b625,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,aes_cbc_nopadding,Intentional medium-severity crypto misuse markers.,"[""AES/CBC/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00378,crypto_medium_0017,com.mobilesec.controlled.crypto_medium0017,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0017,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0017.apk,b5f54f08bcc8d0251edea005b5e18b1f96b6242d8a9e31465fbebaf8086a958d,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,static_iv_cbc,Intentional medium-severity crypto misuse markers.,"[""static IV"", ""AES/CBC/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00379,crypto_medium_0018,com.mobilesec.controlled.crypto_medium0018,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0018,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0018.apk,67dd9826a916033dc94d152246350a0aa0653c1a2ecd6e0e24e57b55e0b89144,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,low_pbkdf2_iterations,Intentional medium-severity crypto misuse markers.,"[""low PBKDF2 iteration count""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00380,crypto_medium_0019,com.mobilesec.controlled.crypto_medium0019,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0019,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0019.apk,2918d9af2b89361d7be86dcf66fb77418015020742c66da4753d5f06d85d9e37,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,hardcoded_salt,Intentional medium-severity crypto misuse markers.,"[""hardcoded salt"", ""low KDF iterations""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00381,crypto_medium_0020,com.mobilesec.controlled.crypto_medium0020,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0020,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0020.apk,83b1455751c18fb457945ebe8ff02101ec87860f879dc41b6f4d34535b77cd67,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,aes_cbc_nopadding,Intentional medium-severity crypto misuse markers.,"[""AES/CBC/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00382,crypto_medium_0021,com.mobilesec.controlled.crypto_medium0021,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0021,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0021.apk,9f89e107673ad68a70f9b421eff00c9199a4db8d1cb9c1ed2433d0059f96b9cd,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,static_iv_cbc,Intentional medium-severity crypto misuse markers.,"[""static IV"", ""AES/CBC/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00383,crypto_medium_0022,com.mobilesec.controlled.crypto_medium0022,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0022,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0022.apk,288de5009fafe53b3034ca01da502f1ab0ff1f63c8b125903f46b17131506829,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,low_pbkdf2_iterations,Intentional medium-severity crypto misuse markers.,"[""low PBKDF2 iteration count""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00384,crypto_medium_0023,com.mobilesec.controlled.crypto_medium0023,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0023,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0023.apk,db873f996083e3c2436ac3013bc1bc211bd5331367e4fb6481b8d2ddcd53d6e2,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,hardcoded_salt,Intentional medium-severity crypto misuse markers.,"[""hardcoded salt"", ""low KDF iterations""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00385,crypto_medium_0024,com.mobilesec.controlled.crypto_medium0024,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0024,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0024.apk,56b639400e456cc81e4272732423fc93d8a549ed944fa12d89398d591f163d9a,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,aes_cbc_nopadding,Intentional medium-severity crypto misuse markers.,"[""AES/CBC/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00386,crypto_medium_0025,com.mobilesec.controlled.crypto_medium0025,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0025,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0025.apk,4c59be8f448ac31ff87dce3128a625a39ced1c27316f06d8b76a8086504ff163,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,static_iv_cbc,Intentional medium-severity crypto misuse markers.,"[""static IV"", ""AES/CBC/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00387,crypto_medium_0026,com.mobilesec.controlled.crypto_medium0026,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0026,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0026.apk,b79141046d54d07b407956db0ed0ffb9b3f9352d7c7c4ad5294c56f8c5285899,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,low_pbkdf2_iterations,Intentional medium-severity crypto misuse markers.,"[""low PBKDF2 iteration count""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00388,crypto_medium_0027,com.mobilesec.controlled.crypto_medium0027,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0027,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0027.apk,7b167942c8208c5191ff787dec375169b2432c2e0a08697a4f425c8942ddd382,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,hardcoded_salt,Intentional medium-severity crypto misuse markers.,"[""hardcoded salt"", ""low KDF iterations""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00389,crypto_medium_0028,com.mobilesec.controlled.crypto_medium0028,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0028,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0028.apk,c98c1934a2a67e6115218f12ba900539d01450e817b29b1faaab01dd5eeaf778,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,aes_cbc_nopadding,Intentional medium-severity crypto misuse markers.,"[""AES/CBC/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00390,crypto_medium_0029,com.mobilesec.controlled.crypto_medium0029,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0029,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0029.apk,0110b3f33c892a3c7d5145a1b2049e38ee7e3bf57ecbf0902ce29f9fd08b2dc7,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,static_iv_cbc,Intentional medium-severity crypto misuse markers.,"[""static IV"", ""AES/CBC/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00391,crypto_medium_0030,com.mobilesec.controlled.crypto_medium0030,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0030,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0030.apk,3c0f0e99323eb7c522d0d4732d80cf24681095dd0e173fb065fc08a26499feb4,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,low_pbkdf2_iterations,Intentional medium-severity crypto misuse markers.,"[""low PBKDF2 iteration count""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00392,crypto_medium_0031,com.mobilesec.controlled.crypto_medium0031,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0031,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0031.apk,1b02e633bb1c795ddc78ea6dcf59fabbbf73389be77aec423423c6bd7dd456ec,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,hardcoded_salt,Intentional medium-severity crypto misuse markers.,"[""hardcoded salt"", ""low KDF iterations""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00393,crypto_medium_0032,com.mobilesec.controlled.crypto_medium0032,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0032,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0032.apk,50a19a0ac141ef29b737a704f123fe9855a98d622ff6403148cf1452cbadcdc2,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,aes_cbc_nopadding,Intentional medium-severity crypto misuse markers.,"[""AES/CBC/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00394,crypto_medium_0033,com.mobilesec.controlled.crypto_medium0033,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0033,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0033.apk,d9748897c1e9c7aa136bf96ef9517c86a27c6b4108d2029efac0cf39c1959bd1,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,static_iv_cbc,Intentional medium-severity crypto misuse markers.,"[""static IV"", ""AES/CBC/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00395,crypto_medium_0034,com.mobilesec.controlled.crypto_medium0034,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0034,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0034.apk,8a2d842b1b835a1dc29399c86b8480864580dc11fa4888b587c18d6bb1124ccd,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,low_pbkdf2_iterations,Intentional medium-severity crypto misuse markers.,"[""low PBKDF2 iteration count""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00396,crypto_medium_0035,com.mobilesec.controlled.crypto_medium0035,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0035,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0035.apk,e8b500dba1207f66e5cee5cd06e8fa69126a5ff8afbcc05de54e73f2c61b5c50,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,hardcoded_salt,Intentional medium-severity crypto misuse markers.,"[""hardcoded salt"", ""low KDF iterations""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00397,crypto_medium_0036,com.mobilesec.controlled.crypto_medium0036,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0036,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0036.apk,ba04a7afa42e3bb563228a6f683603807e776956ae63af7b4aa1ff6ab9ec92cc,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,aes_cbc_nopadding,Intentional medium-severity crypto misuse markers.,"[""AES/CBC/NoPadding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00398,crypto_medium_0037,com.mobilesec.controlled.crypto_medium0037,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0037,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0037.apk,4a6620b462fa3953560a62e652765aa47279833bb26ad6ee1c22d1e297029922,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,static_iv_cbc,Intentional medium-severity crypto misuse markers.,"[""static IV"", ""AES/CBC/PKCS5Padding""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
controlled-00399,crypto_medium_0038,com.mobilesec.controlled.crypto_medium0038,/tmp/controlled_apktool_dataset_v2/projects/crypto_medium_0038,/tmp/controlled_apktool_dataset_v2/apks/crypto_medium_0038.apk,c37f46bc59009012c04132ac0253cb5c4e186f0f38dd23968413b1d7e6d6877e,FIX_CRYPTO_MEDIUM,controlled_apktool_template,1.0,accepted,crypto_medium,low_pbkdf2_iterations,Intentional medium-severity crypto misuse markers.,"[""low PBKDF2 iteration count""]",AndroidManifest.xml; smali/com/mobilesec/controlled/MainActivity.smali,1,built
